ProductID,ProductName,Category,StoreID,Date,UnitsSold,UnitsInStock,UnitCost,UnitPrice,Season,Revenue,Cost,Profit,InventoryValue,InventoryTurnoverRate,StockoutFlag,ExcessInventoryValue
P1932,Action Figure,Puzzles,Store_9,7/10/2022,53,566,37.84,18.58,Diwali,984.74,2005.52,-1020.78,21417.44,0.093474427,0,21417.44
P1933,Soft Toy,Puzzles,Store_8,2/6/2022,373,355,44.7,19.33,Winter Sale,7210.09,16673.1,-9463.01,15868.5,1.047752809,0,0
P1934,Doll,Puzzles,Store_9,3/25/2023,258,308,35.19,14.38,Summer Break,3710.04,9079.02,-5368.98,10838.52,0.834951456,0,0
P1935,Doll,Action Toys,Store_10,1/22/2024,143,287,16.62,62.29,Off Season,8907.47,2376.66,6530.81,4769.94,0.496527778,0,0
P1936,Action Figure,Dolls,Store_3,2/25/2022,470,306,35.36,48.35,Off Season,22724.5,16619.2,6105.3,10820.16,1.530944625,0,0
P1937,Puzzle,Puzzles,Store_1,3/3/2022,440,593,18.35,59.32,Diwali,26100.8,8074,18026.8,10881.55,0.740740741,0,10881.55
P1938,Board Game,Games,Store_7,10/7/2023,458,548,37.33,56.9,Winter Sale,26060.2,17097.14,8963.06,20456.84,0.83424408,0,20456.84
P1939,Board Game,Dolls,Store_8,8/25/2022,11,351,47.93,41.52,Summer Break,456.72,527.23,-70.51,16823.43,0.03125,0,0
P1940,Puzzle,Puzzles,Store_10,5/13/2022,329,311,37.46,70.97,Off Season,23349.13,12324.34,11024.79,11650.06,1.054487179,0,0
P1941,Lego Set,Action Toys,Store_2,6/9/2023,223,58,43.83,78.27,Diwali,17454.21,9774.09,7680.12,2542.14,3.779661017,0,0
P1942,Card Game,Games,Store_6,1/24/2023,271,34,5.09,11.32,Off Season,3067.72,1379.39,1688.33,173.06,7.742857143,0,0
P1943,Puzzle,Games,Store_8,1/19/2022,455,444,37.29,28.65,Winter Sale,13035.75,16966.95,-3931.2,16556.76,1.02247191,0,16556.76
P1944,Action Figure,Games,Store_8,6/11/2022,357,92,42.33,74.19,Off Season,26485.83,15111.81,11374.02,3894.36,3.838709677,0,0
P1945,Doll,Action Toys,Store_6,8/28/2022,459,206,6.83,44.8,Summer Break,20563.2,3134.97,17428.23,1406.98,2.217391304,0,0
P1946,Board Game,Puzzles,Store_1,5/31/2024,407,352,44.22,69.62,Christmas,28335.34,17997.54,10337.8,15565.44,1.152974504,0,0
P1947,Action Figure,Action Toys,Store_3,1/29/2022,155,331,16.55,41.23,Christmas,6390.65,2565.25,3825.4,5478.05,0.46686747,0,0
P1948,Action Figure,Puzzles,Store_7,6/3/2023,372,158,34.94,45.17,Christmas,16803.24,12997.68,3805.56,5520.52,2.339622642,0,0
P1949,Lego Set,Games,Store_7,9/11/2023,7,23,41.02,24.28,Christmas,169.96,287.14,-117.18,943.46,0.291666667,0,0
P1950,Card Game,Games,Store_7,1/13/2023,121,403,34.82,33.24,Diwali,4022.04,4213.22,-191.18,14032.46,0.29950495,0,14032.46
P1951,Board Game,Action Toys,Store_7,1/23/2023,347,515,9.15,64.49,Christmas,22378.03,3175.05,19202.98,4712.25,0.67248062,0,4712.25
P1952,Lego Set,Puzzles,Store_1,6/27/2023,163,363,31.83,48.98,Summer Break,7983.74,5188.29,2795.45,11554.29,0.447802198,0,0
P1953,Card Game,Action Toys,Store_9,7/28/2022,89,381,29.73,79.69,Off Season,7092.41,2645.97,4446.44,11327.13,0.232984293,0,0
P1954,Doll,Action Toys,Store_4,10/1/2023,135,531,45.51,86.73,Christmas,11708.55,6143.85,5564.7,24165.81,0.253759398,0,24165.81
P1955,Action Figure,Dolls,Store_3,7/4/2024,185,151,23.19,58.75,Christmas,10868.75,4290.15,6578.6,3501.69,1.217105263,0,0
P1956,Card Game,Puzzles,Store_5,11/8/2023,315,561,19.45,78.24,Off Season,24645.6,6126.75,18518.85,10911.45,0.560498221,0,10911.45
P1957,Soft Toy,Games,Store_10,7/17/2023,177,419,38.74,37.62,Diwali,6658.74,6856.98,-198.24,16232.06,0.421428571,0,16232.06
P1958,Board Game,Action Toys,Store_4,11/16/2022,27,249,23.57,47.35,Off Season,1278.45,636.39,642.06,5868.93,0.108,0,0
P1959,Board Game,Games,Store_3,3/24/2022,219,116,34.07,74.15,Diwali,16238.85,7461.33,8777.52,3952.12,1.871794872,0,0
P1960,Lego Set,Games,Store_6,8/1/2023,356,511,34.09,44.76,Diwali,15934.56,12136.04,3798.52,17419.99,0.6953125,0,17419.99
P1961,Card Game,Puzzles,Store_3,3/18/2023,40,577,44.96,62.97,Off Season,2518.8,1798.4,720.4,25941.92,0.069204152,0,25941.92
P1962,Board Game,Action Toys,Store_6,10/3/2022,227,334,31.94,26.68,Summer Break,6056.36,7250.38,-1194.02,10667.96,0.67761194,0,0
P1963,Board Game,Puzzles,Store_6,5/11/2023,191,417,27.6,63.98,Diwali,12220.18,5271.6,6948.58,11509.2,0.456937799,0,11509.2
P1964,Soft Toy,Dolls,Store_5,1/17/2022,410,294,11.25,87.54,Summer Break,35891.4,4612.5,31278.9,3307.5,1.389830508,0,0
P1965,Action Figure,Games,Store_7,1/20/2024,446,370,10.21,88.18,Diwali,39328.28,4553.66,34774.62,3777.7,1.202156334,0,0
P1966,Action Figure,Dolls,Store_6,1/24/2023,144,185,11.94,75.19,Christmas,10827.36,1719.36,9108,2208.9,0.774193548,0,0
P1967,Card Game,Puzzles,Store_8,2/5/2024,200,245,12.73,77.12,Off Season,15424,2546,12878,3118.85,0.81300813,0,0
P1968,Puzzle,Puzzles,Store_4,4/23/2022,416,267,33.7,60.21,Winter Sale,25047.36,14019.2,11028.16,8997.9,1.552238806,0,0
P1969,Action Figure,Dolls,Store_5,4/13/2022,211,236,38.34,62.62,Summer Break,13212.82,8089.74,5123.08,9048.24,0.890295359,0,0
P1970,Card Game,Puzzles,Store_6,3/7/2023,460,529,28.85,22.03,Off Season,10133.8,13271,-3137.2,15261.65,0.867924528,0,15261.65
P1971,Doll,Games,Store_3,9/27/2024,219,551,42.31,49.95,Christmas,10939.05,9265.89,1673.16,23312.81,0.39673913,0,23312.81
P1972,Soft Toy,Games,Store_3,10/17/2023,239,20,49.61,50.57,Summer Break,12086.23,11856.79,229.44,992.2,11.38095238,0,0
P1973,Soft Toy,Action Toys,Store_6,9/2/2024,412,519,41.9,96.26,Off Season,39659.12,17262.8,22396.32,21746.1,0.792307692,0,21746.1
P1974,Board Game,Action Toys,Store_2,4/23/2022,396,99,36.27,48.8,Diwali,19324.8,14362.92,4961.88,3590.73,3.96,0,0
P1975,Remote Car,Action Toys,Store_8,7/13/2023,45,477,28.96,59.44,Summer Break,2674.8,1303.2,1371.6,13813.92,0.094142259,0,13813.92
P1976,Doll,Puzzles,Store_2,2/18/2023,34,598,25.2,57.99,Christmas,1971.66,856.8,1114.86,15069.6,0.056761269,0,15069.6
P1977,Action Figure,Action Toys,Store_10,11/2/2023,252,297,8.8,67.31,Off Season,16962.12,2217.6,14744.52,2613.6,0.845637584,0,0
P1978,Remote Car,Action Toys,Store_1,1/19/2024,389,525,22.97,77.34,Off Season,30085.26,8935.33,21149.93,12059.25,0.739543726,0,12059.25
P1979,Remote Car,Games,Store_1,3/22/2022,81,333,45.96,30.25,Winter Sale,2450.25,3722.76,-1272.51,15304.68,0.24251497,0,0
P1980,Remote Car,Puzzles,Store_10,1/29/2024,370,1,41.36,57.59,Winter Sale,21308.3,15303.2,6005.1,41.36,185,1,0
P1981,Action Figure,Games,Store_8,3/23/2023,255,374,14.72,84.33,Summer Break,21504.15,3753.6,17750.55,5505.28,0.68,0,0
P1982,Lego Set,Games,Store_2,1/28/2023,196,292,26,51.68,Christmas,10129.28,5096,5033.28,7592,0.66894198,0,0
P1983,Doll,Puzzles,Store_6,1/29/2023,302,552,41.75,35.06,Winter Sale,10588.12,12608.5,-2020.38,23046,0.546112116,0,23046
P1984,Card Game,Puzzles,Store_2,1/21/2023,408,317,8.03,68.92,Diwali,28119.36,3276.24,24843.12,2545.51,1.283018868,0,0
P1985,Lego Set,Action Toys,Store_6,1/13/2023,449,501,22.43,84.14,Christmas,37778.86,10071.07,27707.79,11237.43,0.894422311,0,11237.43
P1986,Puzzle,Dolls,Store_6,3/29/2023,9,380,43.33,15.68,Summer Break,141.12,389.97,-248.85,16465.4,0.023622047,0,0
P1987,Action Figure,Dolls,Store_4,7/4/2023,311,13,23.18,79.91,Christmas,24852.01,7208.98,17643.03,301.34,22.21428571,1,0
P1988,Lego Set,Action Toys,Store_10,3/11/2024,285,503,8.49,83.95,Diwali,23925.75,2419.65,21506.1,4270.47,0.56547619,0,4270.47
P1989,Action Figure,Puzzles,Store_6,8/30/2023,241,230,29.41,51.54,Diwali,12421.14,7087.81,5333.33,6764.3,1.043290043,0,0
P1990,Action Figure,Puzzles,Store_6,3/11/2024,250,83,43.78,98.5,Summer Break,24625,10945,13680,3633.74,2.976190476,0,0
P1991,Soft Toy,Puzzles,Store_5,1/20/2022,364,129,31.56,80.8,Christmas,29411.2,11487.84,17923.36,4071.24,2.8,0,0
P1992,Card Game,Dolls,Store_8,7/30/2024,4,144,15.18,79.63,Diwali,318.52,60.72,257.8,2185.92,0.027586207,0,0
P1993,Doll,Dolls,Store_10,5/3/2022,118,27,22.29,77.31,Winter Sale,9122.58,2630.22,6492.36,601.83,4.214285714,0,0
P1994,Remote Car,Dolls,Store_7,8/2/2024,288,65,25.26,23.55,Christmas,6782.4,7274.88,-492.48,1641.9,4.363636364,0,0
P1995,Board Game,Dolls,Store_2,3/6/2022,373,162,31.07,29.55,Christmas,11022.15,11589.11,-566.96,5033.34,2.288343558,0,0
P1996,Board Game,Puzzles,Store_8,1/12/2024,64,228,39.17,51.76,Diwali,3312.64,2506.88,805.76,8930.76,0.279475983,0,0
P1997,Card Game,Action Toys,Store_6,10/10/2022,145,260,9.45,33.76,Off Season,4895.2,1370.25,3524.95,2457,0.555555556,0,0
P1998,Doll,Games,Store_3,4/2/2024,223,448,45.03,47.37,Summer Break,10563.51,10041.69,521.82,20173.44,0.496659243,0,20173.44
P1999,Soft Toy,Dolls,Store_8,11/1/2022,238,423,5.55,89.96,Off Season,21410.48,1320.9,20089.58,2347.65,0.561320755,0,2347.65
